,Date,adj_close,close,low,high,open,volume
579,2018-12-09,95.14205932617188,95.14205932617188,91.03128051757812,98.90003204345705,92.03543090820312,1875567180.0
580,2018-12-10,91.68565368652344,91.68565368652344,90.6542510986328,96.2573013305664,94.99217224121094,1756437577.0
581,2018-12-11,88.94530487060547,88.94530487060547,87.68840789794922,92.7823257446289,91.57893371582033,1707497898.0
582,2018-12-12,90.59329986572266,90.59329986572266,88.26355743408203,92.24055480957033,88.61070251464844,1533050103.0
583,2018-12-13,86.53931427001953,86.53931427001953,85.518310546875,91.11160278320312,90.6552276611328,1754475622.0
584,2018-12-14,84.30829620361328,84.30829620361328,83.22647857666016,87.14494323730469,86.63035583496094,1651491877.0
585,2018-12-15,84.44081115722656,84.44081115722656,82.82988739013672,85.34274291992188,84.27969360351562,1496176898.0
586,2018-12-16,85.26210021972656,85.26210021972656,84.46940612792969,87.56812286376953,84.46940612792969,1565817037.0
587,2018-12-17,95.13382720947266,95.13382720947266,85.38211059570312,96.8050537109375,85.38211059570312,2101453024.0
588,2018-12-18,101.11245727539062,101.11245727539062,92.96852111816406,101.32023620605467,95.10803985595705,2277514076.0
589,2018-12-19,101.2685775756836,101.2685775756836,100.69145965576172,108.54905700683594,101.68384552001952,2456482115.0
590,2018-12-20,116.21687316894533,116.21687316894533,100.63996124267578,117.17012786865234,101.09043884277344,3063842618.0
591,2018-12-21,109.49623107910156,109.49623107910156,107.58479309082033,119.09416198730467,115.8354034423828,2632539990.0
592,2018-12-22,116.7594985961914,116.7594985961914,107.50316619873048,116.7594985961914,109.45594024658205,2338772939.0
593,2018-12-23,130.7652587890625,130.7652587890625,117.27389526367188,133.07530212402344,117.27389526367188,3579715061.0
594,2018-12-24,140.23800659179688,140.23800659179688,130.64166259765625,157.668701171875,130.64166259765625,4370343387.0
595,2018-12-25,129.84434509277344,129.84434509277344,125.11328887939452,140.99758911132812,140.99758911132812,3298280609.0
596,2018-12-26,131.86563110351562,131.86563110351562,126.29290771484376,136.67724609375,129.88882446289062,2720469126.0
597,2018-12-27,116.57591247558594,116.57591247558594,115.6501007080078,132.67706298828125,131.923583984375,2612804378.0
598,2018-12-28,137.6470184326172,137.6470184326172,115.69313049316406,137.6470184326172,116.89820098876952,3130201009.0
599,2018-12-29,138.01834106445312,138.01834106445312,134.57017517089844,147.03433227539062,138.46878051757812,3169029972.0
600,2018-12-30,139.8594512939453,139.8594512939453,133.98233032226562,140.6890869140625,137.62745666503906,2660086834.0
601,2018-12-31,133.36825561523438,133.36825561523438,132.51939392089844,140.18115234375,140.03106689453125,2358360234.0
602,2019-01-01,140.8194122314453,140.8194122314453,132.6507110595703,141.3975067138672,133.41815185546875,2258709868.0
603,2019-01-02,155.0476837158203,155.0476837158203,140.6509552001953,156.92913818359375,141.51951599121094,3328240369.0
604,2019-01-03,149.135009765625,149.135009765625,147.1983642578125,155.86305236816406,155.196044921875,2676164880.0
605,2019-01-04,154.58193969726562,154.58193969726562,147.9071044921875,156.8789825439453,148.9128875732422,3126192535.0
606,2019-01-05,155.6385955810547,155.6385955810547,154.33741760253906,160.82489013671875,154.33741760253906,3338211928.0
607,2019-01-06,157.74620056152344,157.74620056152344,152.08592224121094,159.37144470214844,155.80422973632812,3231294371.0
608,2019-01-07,151.69921875,151.69921875,151.15072631835938,158.45042419433594,157.8094940185547,2712108388.0
609,2019-01-08,150.35963439941406,150.35963439941406,148.66954040527344,153.6257781982422,151.96754455566406,2459808140.0
610,2019-01-09,150.80311584472656,150.80311584472656,150.2883758544922,153.62225341796875,150.5546875,2369241197.0
611,2019-01-10,128.62518310546875,128.62518310546875,126.52937316894533,152.1482696533203,150.843505859375,3397734456.0
612,2019-01-11,127.54832458496094,127.54832458496094,125.24494171142578,130.1659393310547,127.81396484375,2667585234.0
613,2019-01-12,125.9665298461914,125.9665298461914,125.4467544555664,128.66612243652344,127.52808380126952,2212109224.0
614,2019-01-13,116.8978042602539,116.8978042602539,116.08596801757812,126.26787567138672,125.9072265625,2268263944.0
615,2019-01-14,129.0687255859375,129.0687255859375,116.96755981445312,130.8567352294922,116.97909545898438,2798085735.0
616,2019-01-15,122.03271484375,122.03271484375,120.3115234375,130.74356079101562,129.1726837158203,2735449164.0
617,2019-01-16,123.54706573486328,123.54706573486328,121.44141387939452,127.11824798583984,121.80924224853516,2746469340.0
618,2019-01-17,123.7419204711914,123.7419204711914,120.81703186035156,124.27072143554688,123.57353973388672,2594091285.0
619,2019-01-18,121.01026153564452,121.01026153564452,120.2418975830078,123.84169006347656,123.65465545654295,2305389800.0
620,2019-01-19,124.5190200805664,124.5190200805664,121.1610336303711,125.90422821044922,121.61442565917967,3048261797.0
621,2019-01-20,119.4748306274414,119.4748306274414,118.70232391357422,125.07038879394533,124.63240051269533,2964108269.0
622,2019-01-21,117.15785217285156,117.15785217285156,116.15744018554688,119.71543884277344,119.63645935058594,2421720343.0
623,2019-01-22,118.74755096435548,118.74755096435548,114.67668151855467,119.66434478759766,117.11075592041016,2552507405.0
624,2019-01-23,117.45260620117188,117.45260620117188,116.37664794921876,119.42279815673828,118.71381378173828,2556952198.0
625,2019-01-24,117.36288452148438,117.36288452148438,116.00679779052734,118.0321044921875,117.46278381347656,2520843420.0
626,2019-01-25,116.37834167480467,116.37834167480467,115.83015441894533,117.80299377441406,117.59495544433594,2606881898.0
627,2019-01-26,116.48873901367188,116.48873901367188,115.98057556152344,118.08411407470705,116.37352752685548,2412181169.0
628,2019-01-27,113.40528869628906,113.40528869628906,113.40528869628906,116.68540954589844,116.51031494140624,2775888287.0
629,2019-01-28,106.58997344970705,106.58997344970705,103.33646392822266,113.688232421875,113.28523254394533,3366895505.0
630,2019-01-29,105.59821319580078,105.59821319580078,103.99922943115234,107.16578674316406,106.72195434570312,2900418606.0
631,2019-01-30,108.90753936767578,108.90753936767578,104.8437957763672,109.4529800415039,105.4072036743164,2874370355.0
632,2019-01-31,107.0610122680664,107.0610122680664,106.52535247802734,110.45835876464844,108.90077209472656,2828796031.0
633,2019-02-01,107.60978698730467,107.60978698730467,105.04650115966795,108.63871002197266,107.1476821899414,2541271519.0
634,2019-02-02,110.43025970458984,110.43025970458984,106.7640151977539,110.65387725830078,107.46641540527344,2385157838.0
635,2019-02-03,107.49266815185548,107.49266815185548,106.5639877319336,110.82735443115234,110.49031829833984,2519334757.0
636,2019-02-04,107.82160186767578,107.82160186767578,107.06742095947266,108.70103454589844,107.62582397460938,2491888675.0
637,2019-02-05,107.44351959228516,107.44351959228516,106.90989685058594,108.1347885131836,107.62816619873048,2515863999.0
638,2019-02-06,104.9192886352539,104.9192886352539,102.93456268310548,107.56930541992188,107.56930541992188,2593048199.0
639,2019-02-07,104.5353012084961,104.5353012084961,104.4091339111328,106.05887603759766,104.83577728271484,2326764622.0
640,2019-02-08,119.26774597167967,119.26774597167967,104.1944351196289,119.80581665039062,104.64505004882812,3656841347.0
641,2019-02-09,119.4308853149414,119.4308853149414,118.00040435791016,120.68973541259766,119.214111328125,2884650400.0
642,2019-02-10,124.80648803710938,124.80648803710938,117.10577392578124,124.85362243652344,119.40896606445312,3148766590.0
643,2019-02-11,121.29839324951172,121.29839324951172,120.31175231933594,124.8715362548828,124.8715362548828,3222473887.0
644,2019-02-12,122.5722885131836,122.5722885131836,119.60002136230467,123.46829986572266,121.17857360839844,3149576429.0
645,2019-02-13,122.55360412597656,122.55360412597656,121.61249542236328,125.55069732666016,122.5442886352539,3386585799.0
646,2019-02-14,121.39020538330078,121.39020538330078,121.33489227294922,124.45198822021484,122.41698455810548,3331701628.0
647,2019-02-15,122.1003875732422,122.1003875732422,121.37191772460938,123.66012573242188,121.45369720458984,3021741615.0
648,2019-02-16,123.26021575927734,123.26021575927734,122.29530334472656,124.1348114013672,122.39645385742188,2905833287.0
649,2019-02-17,133.598876953125,133.598876953125,123.09161376953124,134.46009826660156,123.1820831298828,4236081130.0
650,2019-02-18,146.09837341308594,146.09837341308594,133.00193786621094,147.68658447265625,133.0325469970703,5387525773.0
651,2019-02-19,145.34619140625,145.34619140625,145.1284637451172,149.9299774169922,146.39881896972656,5310842625.0
652,2019-02-20,149.55433654785156,149.55433654785156,142.5021209716797,149.55433654785156,145.1727294921875,4500094965.0
653,2019-02-21,146.13084411621094,146.13084411621094,144.56381225585938,149.35232543945312,149.35232543945312,3995766856.0
654,2019-02-22,149.0924530029297,149.0924530029297,145.20654296875,149.26861572265625,146.07325744628906,3731099284.0
655,2019-02-23,158.79542541503906,158.79542541503906,147.3310546875,159.12586975097656,148.67662048339844,4519468458.0
656,2019-02-24,135.8526611328125,135.8526611328125,135.8526611328125,165.54962158203125,158.90240478515625,5957715043.0
657,2019-02-25,139.82286071777344,139.82286071777344,135.4838409423828,142.52557373046875,135.49972534179688,4914392068.0
658,2019-02-26,138.0896759033203,138.0896759033203,136.57960510253906,139.9764404296875,139.64608764648438,3791292839.0
659,2019-02-27,136.12596130371094,136.12596130371094,131.60292053222656,141.3362274169922,138.02957153320312,4469776860.0
660,2019-02-28,136.74624633789062,136.74624633789062,135.6575927734375,138.84713745117188,136.2830810546875,4535438953.0
661,2019-03-01,136.44361877441406,136.44361877441406,136.43478393554688,138.99526977539062,136.83624267578125,3756124824.0
662,2019-03-02,134.2069549560547,134.2069549560547,132.43638610839844,137.18479919433594,136.35008239746094,3747176425.0
663,2019-03-03,132.24942016601562,132.24942016601562,131.328857421875,135.8492889404297,134.78611755371094,3454374053.0
664,2019-03-04,127.7741241455078,127.7741241455078,125.40270233154295,132.72914123535156,132.1578826904297,4008171341.0
665,2019-03-05,137.8223876953125,137.8223876953125,126.73529815673828,138.22998046875,127.79295349121094,4764849990.0
666,2019-03-06,138.7893524169922,138.7893524169922,136.1459197998047,139.9688262939453,137.958740234375,4589054219.0
667,2019-03-07,138.0345001220703,138.0345001220703,137.27313232421875,140.85787963867188,138.9423828125,4339206292.0
668,2019-03-08,135.1270751953125,135.1270751953125,133.5576934814453,139.4990997314453,138.3113555908203,4678816794.0
669,2019-03-09,137.96533203125,137.96533203125,134.6771240234375,139.11941528320312,134.88755798339844,5011918715.0
670,2019-03-10,136.75868225097656,136.75868225097656,135.68568420410156,138.2703094482422,138.1804962158203,4578438499.0
671,2019-03-11,133.8340301513672,133.8340301513672,133.10279846191406,137.35340881347656,136.8495330810547,4689807419.0
672,2019-03-12,134.44288635253906,134.44288635253906,130.94415283203125,135.27346801757812,134.01284790039062,4709988000.0
673,2019-03-13,133.26307678222656,133.26307678222656,132.7197265625,134.6117706298828,134.6117706298828,4265162099.0
674,2019-03-14,133.7115936279297,133.7115936279297,132.7500762939453,135.18084716796875,133.2039031982422,4476532147.0
675,2019-03-15,137.69178771972656,137.69178771972656,133.56715393066406,138.3951416015625,133.56715393066406,4506861856.0
676,2019-03-16,142.39817810058594,142.39817810058594,137.91195678710938,144.55844116210938,137.91195678710938,4839003569.0
677,2019-03-17,140.00054931640625,140.00054931640625,139.32351684570312,142.37191772460938,142.23829650878906,3827157729.0
678,2019-03-18,139.37460327148438,139.37460327148438,138.841552734375,142.2672119140625,140.1048583984375,4551739879.0
679,2019-03-19,140.51919555664062,140.51919555664062,139.1430206298828,140.9890594482422,139.25401306152344,4251488129.0
680,2019-03-20,140.6863555908203,140.6863555908203,138.30703735351562,140.94557189941406,140.48471069335938,4664134462.0
681,2019-03-21,136.6360626220703,136.6360626220703,135.8554229736328,141.00323486328125,140.47848510742188,5087247796.0
682,2019-03-22,137.1814422607422,137.1814422607422,136.22860717773438,138.79429626464844,136.562255859375,4490899266.0
683,2019-03-23,138.2398681640625,138.2398681640625,136.91201782226562,139.38539123535156,137.0398712158203,4436568613.0
684,2019-03-24,136.98692321777344,136.98692321777344,136.31375122070312,138.3756103515625,138.3153533935547,4266845458.0
685,2019-03-25,135.03102111816406,135.03102111816406,133.4901580810547,137.69534301757812,137.08135986328125,4480516753.0
686,2019-03-26,135.46035766601562,135.46035766601562,133.75733947753906,135.46035766601562,135.0543212890625,4499271679.0
687,2019-03-27,140.9881591796875,140.9881591796875,135.34165954589844,141.07546997070312,135.45436096191406,5228240093.0
688,2019-03-28,139.41647338867188,139.41647338867188,138.4251708984375,141.0079345703125,141.00584411621094,4163212475.0
689,2019-03-29,142.49742126464844,142.49742126464844,138.04510498046875,142.5492401123047,139.34320068359375,5125602702.0
690,2019-03-30,142.09268188476562,142.09268188476562,141.03173828125,149.6132354736328,142.35914611816406,5144662127.0
691,2019-03-31,141.51409912109375,141.51409912109375,140.69737243652344,142.189208984375,142.13922119140625,4249050197.0
692,2019-04-01,141.830322265625,141.830322265625,140.73756408691406,142.73399353027344,141.46548461914062,4611999536.0
693,2019-04-02,163.9617462158203,163.9617462158203,141.63645935058594,165.22682189941406,141.8395233154297,9826645698.0
694,2019-04-03,161.45880126953125,161.45880126953125,157.3221435546875,178.32205200195312,164.00863647460938,10622456246.0
695,2019-04-04,158.0525360107422,158.0525360107422,155.24110412597656,164.92921447753906,161.4317626953125,7953123529.0
696,2019-04-05,165.5148468017578,165.5148468017578,157.44395446777344,167.2203826904297,158.02000427246094,7531316908.0
697,2019-04-06,165.94720458984375,165.94720458984375,161.79946899414062,172.51577758789062,165.51124572753906,7167016221.0
698,2019-04-07,174.53164672851562,174.53164672851562,164.93209838867188,175.21316528320312,165.9772491455078,7596176020.0
699,2019-04-08,180.25881958007807,180.25881958007807,174.16099548339844,184.3778533935547,174.44967651367188,9304964610.0
700,2019-04-09,176.1145782470703,176.1145782470703,175.0917510986328,180.2542266845703,180.2221221923828,7632529578.0
701,2019-04-10,177.3374786376953,177.3374786376953,175.23037719726562,183.13427734375,176.06784057617188,7856924879.0
702,2019-04-11,165.4970245361328,165.4970245361328,162.32061767578125,177.48748779296875,177.34275817871094,7859383417.0
703,2019-04-12,164.736328125,164.736328125,161.0297393798828,166.1275177001953,165.335205078125,6237185309.0
704,2019-04-13,164.5133514404297,164.5133514404297,163.01185607910156,166.3624267578125,164.6228485107422,4959301561.0
705,2019-04-14,167.83851623535156,167.83851623535156,162.78147888183594,168.59103393554688,164.47608947753906,4846298303.0
706,2019-04-15,161.5741729736328,161.5741729736328,159.5557403564453,168.81845092773438,167.89747619628906,5672311824.0
707,2019-04-16,167.62344360351562,167.62344360351562,160.8887481689453,167.66632080078125,161.52655029296875,5180105341.0
708,2019-04-17,166.9507598876953,166.9507598876953,165.50189208984375,168.93858337402344,167.55369567871094,5596102715.0
709,2019-04-18,173.81402587890625,173.81402587890625,166.672119140625,175.36532592773438,166.9132080078125,6971581464.0
710,2019-04-19,173.70843505859375,173.70843505859375,170.62020874023438,173.97889709472656,173.7878875732422,6541053061.0
711,2019-04-20,173.7512664794922,173.7512664794922,171.78883361816406,176.705810546875,173.71881103515625,6142567812.0
712,2019-04-21,170.04652404785156,170.04652404785156,167.4285888671875,174.4207763671875,173.7154083251953,6005571688.0
713,2019-04-22,171.87466430664062,171.87466430664062,168.72955322265625,173.06912231445312,170.01748657226562,6094878077.0
714,2019-04-23,171.4477996826172,171.4477996826172,170.89675903320312,176.8507843017578,172.00721740722656,7097827092.0
715,2019-04-24,165.8260955810547,165.8260955810547,161.9766845703125,171.57321166992188,171.3495330810547,7351304156.0
716,2019-04-25,154.4593963623047,154.4593963623047,153.8470001220703,166.51341247558594,165.91473388671875,6820332362.0
717,2019-04-26,156.3470916748047,156.3470916748047,152.08567810058594,158.0290069580078,154.57943725585938,7505283355.0
718,2019-04-27,158.4349365234375,158.4349365234375,155.62188720703125,160.58941650390625,156.27085876464844,5863109118.0
719,2019-04-28,157.29507446289062,157.29507446289062,157.12551879882812,159.5653839111328,158.49977111816406,5379894433.0
720,2019-04-29,155.20199584960938,155.20199584960938,153.1865234375,158.33392333984375,157.2910614013672,6053776253.0
721,2019-04-30,162.16603088378906,162.16603088378906,155.1727752685547,162.4322509765625,155.1727752685547,6275803460.0
722,2019-05-01,160.81834411621094,160.81834411621094,159.66021728515625,164.06068420410156,162.18655395507812,5789172433.0
723,2019-05-02,162.12278747558594,162.12278747558594,160.06069946289062,162.93701171875,160.85357666015625,6044171062.0
724,2019-05-03,167.95240783691406,167.95240783691406,161.08062744140625,170.06874084472656,162.07516479492188,7299410672.0
725,2019-05-04,164.02658081054688,164.02658081054688,161.7914276123047,170.64593505859375,167.88722229003906,6658100049.0
726,2019-05-05,163.45069885253906,163.45069885253906,159.70065307617188,165.3999786376953,164.0152587890625,5938415562.0
727,2019-05-06,172.65321350097656,172.65321350097656,159.98818969726562,175.76010131835938,163.33798217773438,7540096853.0
728,2019-05-07,169.7986602783203,169.7986602783203,169.69471740722656,180.3944091796875,172.42727661132812,8411140170.0
729,2019-05-08,170.9481658935547,170.9481658935547,166.40924072265625,172.1835479736328,169.90420532226562,6416569598.0
730,2019-05-09,170.289306640625,170.289306640625,167.2478790283203,172.88040161132812,170.95187377929688,6546914198.0
731,2019-05-10,173.1427459716797,173.1427459716797,168.99142456054688,175.88526916503906,170.31297302246094,8036919053.0
732,2019-05-11,194.3043365478516,194.3043365478516,173.13931274414062,203.46664428710935,173.13931274414062,12578331654.0
733,2019-05-12,187.3253173828125,187.3253173828125,183.6539306640625,201.8814849853516,194.16302490234372,10326050090.0
734,2019-05-13,196.8462829589844,196.8462829589844,185.305908203125,205.0982666015625,187.4179229736328,10367149039.0
735,2019-05-14,217.1485748291016,217.1485748291016,196.0548095703125,217.8746490478516,196.73828125,12751049755.0
736,2019-05-15,247.15306091308597,247.15306091308597,216.82211303710935,247.44659423828125,217.01011657714844,13460006534.0
737,2019-05-16,264.010009765625,264.010009765625,245.7952880859375,275.3944396972656,246.94195556640625,18661465873.0
738,2019-05-17,243.76458740234372,243.76458740234372,227.76742553710935,266.9796142578125,263.8483581542969,16037551694.0
739,2019-05-18,234.59523010253903,234.59523010253903,233.099853515625,246.36276245117188,243.9113006591797,10933142646.0
740,2019-05-19,261.2922058105469,261.2922058105469,233.7586669921875,263.7409973144531,234.449462890625,12049250894.0
741,2019-05-20,251.86441040039065,251.86441040039065,241.80364990234372,261.55126953125,261.2674865722656,10834541285.0
742,2019-05-21,255.21588134765625,255.21588134765625,248.19630432128903,262.1075439453125,251.64784240722656,11545049593.0
743,2019-05-22,244.69891357421875,244.69891357421875,242.73048400878903,258.8018493652344,254.9953155517578,9818257463.0
744,2019-05-23,245.96566772460935,245.96566772460935,233.7930908203125,247.61663818359372,244.6651153564453,10671663487.0
745,2019-05-24,249.4849853515625,249.4849853515625,243.24009704589844,255.25933837890625,245.98709106445312,9929433206.0
746,2019-05-25,251.75987243652344,251.75987243652344,249.0887908935547,257.3568420410156,249.6940460205078,8924985385.0
747,2019-05-26,267.06964111328125,267.06964111328125,247.24539184570312,269.1665344238281,251.72479248046875,9664267731.0
748,2019-05-27,272.8626403808594,272.8626403808594,265.4447021484375,278.5072631835937,267.1418762207031,12074664736.0
749,2019-05-28,271.7687072753906,271.7687072753906,267.5143737792969,274.3208312988281,272.5904846191406,10362846898.0
750,2019-05-29,269.4556884765625,269.4556884765625,263.0914001464844,273.7562866210937,271.779052734375,9819132174.0
751,2019-05-30,255.85894775390625,255.85894775390625,247.34860229492188,287.2016296386719,269.5518798828125,13604268584.0
752,2019-05-31,268.1135559082031,268.1135559082031,249.11184692382807,268.6599426269531,256.0152587890625,11255023515.0
753,2019-06-01,265.3912658691406,265.3912658691406,263.52459716796875,273.5579833984375,268.433349609375,9942869852.0
754,2019-06-02,270.2255249023437,270.2255249023437,265.0418701171875,272.8072204589844,265.5127258300781,8744111713.0
755,2019-06-03,252.60792541503903,252.60792541503903,251.2621917724609,270.3341064453125,270.08856201171875,9375712917.0
756,2019-06-04,241.3387908935547,241.3387908935547,236.1272125244141,252.5116424560547,252.5116424560547,10132549747.0
757,2019-06-05,247.05101013183597,247.05101013183597,239.98345947265625,248.1381378173828,241.49703979492188,8548917062.0
758,2019-06-06,249.47433471679688,249.47433471679688,238.5011138916016,249.9445037841797,246.9252471923828,8265146806.0
759,2019-06-07,250.93035888671875,250.93035888671875,246.597900390625,254.352294921875,249.3352813720703,8379534528.0
760,2019-06-08,245.73809814453125,245.73809814453125,243.22911071777344,252.3773956298828,251.2493133544922,7225996863.0
761,2019-06-09,233.08670043945312,233.08670043945312,229.25743103027344,245.9728240966797,245.5404815673828,7566421456.0
762,2019-06-10,247.52012634277344,247.52012634277344,229.34176635742188,247.66217041015625,232.83013916015625,8141159848.0
763,2019-06-11,245.7818298339844,245.7818298339844,239.82534790039065,248.6625823974609,247.86212158203125,7382269700.0
764,2019-06-12,260.9032897949219,260.9032897949219,244.49131774902344,261.017578125,245.9254913330078,8645598618.0
765,2019-06-13,256.1687927246094,256.1687927246094,255.5962829589844,262.1631164550781,260.9135131835937,8442077836.0
766,2019-06-14,264.08746337890625,264.08746337890625,254.14743041992188,265.37139892578125,256.1796569824219,8676891267.0
767,2019-06-15,269.0193176269531,269.0193176269531,262.1212158203125,271.5055847167969,263.93414306640625,8126853944.0
768,2019-06-16,269.22320556640625,269.22320556640625,265.53533935546875,278.1431884765625,268.9011535644531,9676746453.0
769,2019-06-17,274.3511047363281,274.3511047363281,268.3537902832031,275.44256591796875,269.090576171875,6009795781.0
770,2019-06-18,265.0518493652344,265.0518493652344,263.1444396972656,274.3202514648437,274.3202514648437,6205242504.0
771,2019-06-19,269.4317932128906,269.4317932128906,264.7547912597656,270.3333740234375,265.0568542480469,5516510947.0
772,2019-06-20,271.69500732421875,271.69500732421875,265.5004577636719,274.0735168457031,269.4078674316406,6408981097.0
773,2019-06-21,294.9102783203125,294.9102783203125,271.7431030273437,295.3033142089844,271.7431030273437,9331694140.0
774,2019-06-22,309.3803100585937,309.3803100585937,294.7282409667969,315.1897277832031,295.1150817871094,10613731255.0
775,2019-06-23,307.8277893066406,307.8277893066406,305.7645874023437,318.565673828125,309.41668701171875,8161062380.0
776,2019-06-24,310.4246826171875,310.4246826171875,299.5595397949219,312.329345703125,307.7221374511719,8205712062.0
777,2019-06-25,318.1263122558594,318.1263122558594,307.6431579589844,318.1263122558594,310.6786193847656,9641764965.0
778,2019-06-26,336.753173828125,336.753173828125,315.9548645019531,361.398681640625,317.9925842285156,16437084081.0
779,2019-06-27,294.26763916015625,294.26763916015625,278.5732421875,343.4334411621094,336.9598999023437,14038092503.0
780,2019-06-28,311.2261047363281,311.2261047363281,292.9398193359375,313.03155517578125,294.1430358886719,11514656820.0
781,2019-06-29,320.05889892578125,320.05889892578125,294.7538452148437,322.0435485839844,311.284423828125,10929374565.0
782,2019-06-30,290.69598388671875,290.69598388671875,290.69598388671875,322.7895812988281,319.58404541015625,10303111000.0
783,2019-07-01,293.64111328125,293.64111328125,280.0228271484375,301.0261535644531,290.2684936523437,10292223948.0
784,2019-07-02,291.596435546875,291.596435546875,272.6025695800781,295.6558532714844,293.5372619628906,10618413952.0
785,2019-07-03,303.0999755859375,303.0999755859375,291.4016418457031,303.342041015625,291.7646179199219,9926711979.0
786,2019-07-04,284.5232238769531,284.5232238769531,282.7657470703125,303.9611511230469,303.02508544921875,8403513106.0
787,2019-07-05,287.9975280761719,287.9975280761719,282.6947021484375,293.921142578125,284.38092041015625,8723493015.0
788,2019-07-06,287.547119140625,287.547119140625,286.6658630371094,295.9914245605469,287.8938293457031,7674615025.0
789,2019-07-07,305.7005615234375,305.7005615234375,286.10919189453125,310.1393127441406,287.6036071777344,8119724981.0
790,2019-07-08,313.2514038085937,313.2514038085937,303.5004577636719,314.26788330078125,305.7347717285156,9078905628.0
791,2019-07-09,308.8810119628906,308.8810119628906,305.28582763671875,318.2231140136719,313.3251647949219,10055159803.0
792,2019-07-10,290.0023193359375,290.0023193359375,285.5657958984375,313.0694580078125,308.8512878417969,11679985167.0
793,2019-07-11,268.7040405273437,268.7040405273437,266.0946655273437,290.02105712890625,289.94598388671875,10216287022.0
794,2019-07-12,276.2767028808594,276.2767028808594,268.0000305175781,278.8555908203125,268.6922607421875,8148936015.0
795,2019-07-13,269.45880126953125,269.45880126953125,263.0682678222656,276.68524169921875,276.28912353515625,6716829429.0
796,2019-07-14,227.57806396484372,227.57806396484372,227.2692108154297,269.6412353515625,269.2816162109375,8578339386.0
797,2019-07-15,229.7760009765625,229.7760009765625,210.39126586914065,235.0256500244141,227.96505737304688,9723674244.0
798,2019-07-16,199.1886749267578,199.1886749267578,197.37789916992188,234.5138397216797,229.7486572265625,9036620494.0
799,2019-07-17,211.48497009277344,211.48497009277344,193.99041748046875,217.9756317138672,199.06678771972656,9387747640.0
800,2019-07-18,226.566162109375,226.566162109375,208.0377349853516,229.2393951416016,211.44461059570312,9327816059.0
801,2019-07-19,221.3334197998047,221.3334197998047,215.83824157714844,226.9404754638672,226.6576995849609,7606433131.0
802,2019-07-20,229.1192169189453,229.1192169189453,221.18948364257807,234.19845581054688,221.41265869140625,7976245988.0
803,2019-07-21,225.6307678222656,225.6307678222656,219.0277557373047,229.86166381835935,229.16769409179688,6685082868.0
804,2019-07-22,217.5600128173828,217.5600128173828,213.4483795166016,226.86257934570312,225.6986541748047,6338843919.0
805,2019-07-23,212.728515625,212.728515625,209.63812255859372,218.5180511474609,217.56846618652344,6976091534.0
806,2019-07-24,217.0463714599609,217.0463714599609,203.89340209960935,217.53543090820312,212.55381774902344,7168982843.0
807,2019-07-25,219.6179962158203,219.6179962158203,216.13514709472656,224.2541961669922,216.9691162109375,6731281160.0
808,2019-07-26,219.62960815429688,219.62960815429688,214.1256866455078,220.23638916015625,219.6281280517578,5729852178.0
809,2019-07-27,207.40830993652344,207.40830993652344,204.9039306640625,223.5172576904297,219.6176300048828,6257703908.0
810,2019-07-28,211.18655395507807,211.18655395507807,202.25289916992188,212.04183959960935,207.4137725830078,5504887934.0
811,2019-07-29,211.2680511474609,211.2680511474609,208.76431274414065,213.9320526123047,211.1236572265625,5485190664.0
812,2019-07-30,210.5225982666016,210.5225982666016,206.86761474609372,213.61407470703125,211.33920288085935,5489918859.0
813,2019-07-31,218.65414428710935,218.65414428710935,210.4379119873047,218.65414428710935,210.49241638183597,6003828340.0
814,2019-08-01,217.80844116210935,217.80844116210935,212.9145050048828,218.81265258789065,218.5545959472656,5965442642.0
815,2019-08-02,217.8715667724609,217.8715667724609,215.975830078125,222.1825714111328,217.88446044921875,6159440229.0
816,2019-08-03,222.49034118652344,222.49034118652344,217.3317413330078,224.62322998046875,217.8955535888672,5697798687.0
817,2019-08-04,222.6697235107422,222.6697235107422,218.4921722412109,224.227294921875,222.580810546875,5238542572.0
818,2019-08-05,234.21502685546875,234.21502685546875,222.6038818359375,235.63528442382807,222.65087890625,7765060287.0
819,2019-08-06,226.0206451416016,226.0206451416016,223.5511779785156,239.11590576171875,234.2455902099609,7647742672.0
820,2019-08-07,226.39100646972656,226.39100646972656,222.77545166015625,229.6565704345703,225.92529296875,7020342210.0
821,2019-08-08,220.94186401367188,220.94186401367188,216.5162506103516,226.77471923828125,226.5184783935547,6713525644.0
822,2019-08-09,210.4889068603516,210.4889068603516,208.2459716796875,221.3643341064453,220.9086456298828,6964818795.0
823,2019-08-10,206.7335357666016,206.7335357666016,203.7931060791016,213.73483276367188,210.53016662597656,6584748527.0
824,2019-08-11,216.0928649902344,216.0928649902344,206.51080322265625,216.59864807128903,206.73223876953125,6440605605.0
825,2019-08-12,211.2880706787109,211.2880706787109,210.9464874267578,216.1425628662109,216.055908203125,5674315559.0
826,2019-08-13,208.70904541015625,208.70904541015625,205.4225006103516,211.3844146728516,211.3426971435547,5946313205.0
827,2019-08-14,186.6077423095703,186.6077423095703,186.33192443847656,209.06643676757807,208.6039886474609,7444456154.0
828,2019-08-15,188.50205993652344,188.50205993652344,178.14256286621094,189.462158203125,186.6835021972656,8197244441.0
829,2019-08-16,185.4400787353516,185.4400787353516,180.3848419189453,188.9055938720703,188.64425659179688,7133915837.0
