,Date,adj_close,close,low,high,open,volume
752,2019-05-18,4.713704109191895,4.713704109191895,4.3469061851501465,4.965437889099121,4.396433830261231,72187066.0
753,2019-05-19,4.894266128540039,4.894266128540039,4.648653984069824,5.172008037567139,4.706186771392822,82033956.0
754,2019-05-20,4.724707126617432,4.724707126617432,4.54256010055542,4.910953998565674,4.894266128540039,69473607.0
755,2019-05-21,4.775558948516846,4.775558948516846,4.5507001876831055,4.805141925811768,4.714468002319336,57280911.0
756,2019-05-22,4.359099864959717,4.359099864959717,4.357852935791016,4.800742149353027,4.775558948516846,53427877.0
757,2019-05-23,4.335000991821289,4.335000991821289,4.132530212402344,4.372057914733887,4.352470874786377,50139060.0
758,2019-05-24,4.472952842712402,4.472952842712402,4.282444953918457,4.767506122589111,4.338859081268311,82477989.0
759,2019-05-25,4.42470121383667,4.42470121383667,4.345797061920166,4.605970859527588,4.472952842712402,43392192.0
760,2019-05-26,4.508584022521973,4.508584022521973,4.285958766937256,4.54576301574707,4.415331840515137,49349632.0
761,2019-05-27,4.669845104217529,4.669845104217529,4.516543865203857,4.709647178649902,4.516543865203857,75962593.0
762,2019-05-28,4.762040138244629,4.762040138244629,4.5080342292785645,4.81615686416626,4.670135974884033,56441565.0
763,2019-05-29,4.689262866973877,4.689262866973877,4.514012813568115,4.812482833862305,4.762040138244629,52450620.0
764,2019-05-30,5.939967155456543,5.939967155456543,4.685122013092041,6.536581993103027,4.689262866973877,272876291.0
765,2019-05-31,5.813033103942871,5.813033103942871,5.277597904205322,5.948746204376221,5.939967155456543,136736662.0
766,2019-06-01,5.780048847198486,5.780048847198486,5.692283153533936,6.300857067108154,5.813684940338135,125167747.0
767,2019-06-02,6.357302188873291,6.357302188873291,5.6040449142456055,6.360077857971191,5.780048847198486,84717218.0
768,2019-06-03,6.612277030944824,6.612277030944824,6.075656890869141,7.2523908615112305,6.357302188873291,212229620.0
769,2019-06-04,5.919371128082275,5.919371128082275,5.814773082733154,6.842354774475098,6.606974124908447,129719691.0
770,2019-06-05,6.184024810791016,6.184024810791016,5.691378116607666,6.294137954711914,5.93830680847168,93898670.0
771,2019-06-06,6.058681011199951,6.058681011199951,5.67956018447876,6.182961940765381,6.179597854614258,78003590.0
772,2019-06-07,6.3393378257751465,6.3393378257751465,5.939313888549805,6.5824809074401855,6.055584907531738,101407237.0
773,2019-06-08,6.138370990753174,6.138370990753174,5.981265068054199,6.348464012145996,6.339459896087647,50257190.0
774,2019-06-09,5.872391223907471,5.872391223907471,5.70798921585083,6.194450855255127,6.13679313659668,49629337.0
775,2019-06-10,6.108677864074707,6.108677864074707,5.766838073730469,6.110669136047363,5.856109142303467,61495899.0
776,2019-06-11,5.983657836914063,5.983657836914063,5.807267189025879,6.172414779663086,6.111080169677734,53676891.0
777,2019-06-12,6.131581783294678,6.131581783294678,5.900940895080566,6.270924091339111,5.9837141036987305,63690195.0
778,2019-06-13,6.286849021911621,6.286849021911621,6.076066017150879,6.524448871612549,6.130770206451416,67900352.0
779,2019-06-14,6.299398899078369,6.299398899078369,5.946177959442139,6.301536083221436,6.287563800811768,68909619.0
780,2019-06-15,6.200674057006836,6.200674057006836,6.1236491203308105,6.302371978759766,6.302371978759766,51688148.0
781,2019-06-16,6.742356777191162,6.742356777191162,6.158506870269775,6.742356777191162,6.200674057006836,70784039.0
782,2019-06-17,7.017253875732422,7.017253875732422,6.47553300857544,7.103716850280762,6.738471984863281,81971935.0
783,2019-06-18,6.5859880447387695,6.5859880447387695,6.498126983642578,7.041426181793213,7.014987945556641,58369435.0
784,2019-06-19,6.648993968963623,6.648993968963623,6.581200122833252,6.814044952392578,6.585861206054688,44465850.0
785,2019-06-20,6.495861053466797,6.495861053466797,6.310766220092773,6.685166835784912,6.644632816314697,62912913.0
786,2019-06-21,6.515581130981445,6.515581130981445,6.358043193817139,6.585896968841553,6.497543811798096,64958852.0
787,2019-06-22,6.691568851470947,6.691568851470947,6.505971908569336,6.922904968261719,6.519208908081055,82497465.0
788,2019-06-23,6.802725791931152,6.802725791931152,6.631295204162598,7.154595851898193,6.686858177185059,68464562.0
789,2019-06-24,6.639572143554688,6.639572143554688,6.542251110076904,6.823619842529297,6.802725791931152,58307067.0
790,2019-06-25,6.579535961151123,6.579535961151123,6.479761123657227,6.729860782623291,6.643969058990479,75054340.0
791,2019-06-26,6.306944847106934,6.306944847106934,6.199267864227295,6.831309795379639,6.579535961151123,115261168.0
792,2019-06-27,5.469207763671875,5.469207763671875,5.307816028594971,6.381229877471924,6.306944847106934,138471353.0
793,2019-06-28,5.9215497970581055,5.9215497970581055,5.381580829620361,5.958898067474365,5.472049236297607,100518290.0
794,2019-06-29,6.0795512199401855,6.0795512199401855,5.621913909912109,6.15729284286499,5.9247331619262695,86786958.0
795,2019-06-30,5.413434028625488,5.413434028625488,5.413434028625488,6.105716228485107,6.079892158508301,83453264.0
796,2019-07-01,5.462666988372803,5.462666988372803,5.156232833862305,5.683149814605713,5.413434028625488,90786814.0
797,2019-07-02,5.349032878875732,5.349032878875732,5.106359958648682,5.636812210083008,5.458837032318115,95698664.0
798,2019-07-03,5.60554313659668,5.60554313659668,5.33154296875,5.635581016540527,5.345705032348633,87321335.0
799,2019-07-04,5.492154121398926,5.492154121398926,5.490771770477295,5.7900261878967285,5.606880187988281,67162234.0
800,2019-07-05,5.358716011047363,5.358716011047363,5.3544020652771,5.503677845001221,5.491083145141602,65187397.0
801,2019-07-06,5.29081392288208,5.29081392288208,5.26910400390625,5.496671199798584,5.360367774963379,57677233.0
802,2019-07-07,5.406420230865479,5.406420230865479,5.206767082214356,5.434321880340576,5.291586875915527,53427683.0
803,2019-07-08,5.191360950469971,5.191360950469971,5.138782024383545,5.4296698570251465,5.408763885498047,59231943.0
804,2019-07-09,5.008279800415039,5.008279800415039,4.919867992401123,5.216036796569824,5.1914567947387695,108308605.0
805,2019-07-10,4.486176013946533,4.486176013946533,4.229575157165527,5.014423847198486,4.994657039642334,137049792.0
806,2019-07-11,4.3470778465271,4.3470778465271,4.086903095245361,4.653531074523926,4.487552165985107,219122792.0
807,2019-07-12,4.54036283493042,4.54036283493042,4.227299213409424,4.600856781005859,4.351506233215332,55529845.0
808,2019-07-13,4.2801361083984375,4.2801361083984375,4.151796817779541,4.54996395111084,4.379995822906494,236384357.0
809,2019-07-14,3.820683002471924,3.820683002471924,3.818203926086426,4.286765098571777,4.282011985778809,237373610.0
810,2019-07-15,4.188705921173096,4.188705921173096,3.576704978942871,4.434764862060547,3.825201988220215,244025539.0
811,2019-07-16,3.650943994522095,3.650943994522095,3.554435968399048,4.2499542236328125,4.189852237701416,169476663.0
812,2019-07-17,3.833143949508667,3.833143949508667,3.5726330280303955,4.014490127563477,3.645371913909912,194212503.0
813,2019-07-18,4.119472980499268,4.119472980499268,3.704271078109741,4.176225185394287,3.8505489826202393,195747961.0
814,2019-07-19,3.9352519512176514,3.9352519512176514,3.835163116455078,4.203370094299316,4.119472980499268,176444671.0
815,2019-07-20,4.071420192718506,4.071420192718506,3.940144062042236,4.21688985824585,3.9420979022979736,178338930.0
816,2019-07-21,4.228220939636231,4.228220939636231,3.9984591007232666,4.323079109191895,4.071420192718506,183003172.0
817,2019-07-22,3.99982500076294,3.99982500076294,3.90490198135376,4.34048318862915,4.220596790313721,128878764.0
818,2019-07-23,3.723968982696533,3.723968982696533,3.7137489318847656,4.001848220825195,4.001848220825195,122638990.0
819,2019-07-24,3.910558938980103,3.910558938980103,3.624465942382813,4.06258487701416,3.7325921058654794,139544674.0
820,2019-07-25,3.834995031356812,3.834995031356812,3.811537981033325,4.033093929290772,3.905249118804932,118915409.0
821,2019-07-26,3.904642105102539,3.904642105102539,3.71428108215332,3.9255878925323486,3.825568914413452,116669870.0
822,2019-07-27,3.616744995117188,3.616744995117188,3.5654520988464355,4.010406970977783,3.9017040729522714,117266920.0
823,2019-07-28,3.617753982543945,3.617753982543945,3.501673936843872,3.670361042022705,3.616744995117188,110281449.0
824,2019-07-29,3.6034810543060303,3.6034810543060303,3.5494279861450195,3.6840660572052,3.615104913711548,119873997.0
825,2019-07-30,3.5964300632476807,3.5964300632476807,3.5158379077911377,3.660223007202149,3.603825092315674,114588229.0
826,2019-07-31,3.658560037612915,3.658560037612915,3.595005989074707,3.752398014068604,3.595005989074707,115217467.0
827,2019-08-01,3.5575881004333496,3.5575881004333496,3.477210998535156,3.679115056991577,3.6565730571746826,68444005.0
828,2019-08-02,3.6581430435180655,3.6581430435180655,3.525485038757324,3.8974380493164062,3.5545530319213867,106897992.0
829,2019-08-03,3.705143928527832,3.705143928527832,3.6369121074676514,3.793301105499268,3.6551899909973145,94736604.0
830,2019-08-04,3.6105430126190186,3.6105430126190186,3.5927839279174805,3.77841591835022,3.702656984329224,90515499.0
831,2019-08-05,3.791246891021729,3.791246891021729,3.608227014541626,3.8738410472869873,3.608227014541626,132794918.0
832,2019-08-06,3.5548830032348637,3.5548830032348637,3.506479024887085,3.796456098556519,3.791843891143799,126484099.0
833,2019-08-07,3.495239019393921,3.495239019393921,3.468519926071167,3.678832054138184,3.54997992515564,127921987.0
834,2019-08-08,3.26228404045105,3.26228404045105,3.161694049835205,3.4989070892333984,3.495239019393921,129180828.0
835,2019-08-09,3.13959002494812,3.13959002494812,3.086930990219116,3.306657075881958,3.268389940261841,121369452.0
836,2019-08-10,3.336406946182251,3.336406946182251,3.136924982070923,3.365178108215332,3.13959002494812,131283352.0
837,2019-08-11,3.5244739055633545,3.5244739055633545,3.292855978012085,3.5289809703826904,3.3387460708618164,119824702.0
838,2019-08-12,3.3321781158447266,3.3321781158447266,3.3321781158447266,3.6361100673675537,3.5256950855255127,136927300.0
839,2019-08-13,3.2499279975891118,3.2499279975891118,3.1509909629821777,3.341187000274658,3.333643913269043,130277229.0
840,2019-08-14,2.8429620265960693,2.8429620265960693,2.8429620265960693,3.2827088832855225,3.246896982192993,143341869.0
841,2019-08-15,2.9506781101226807,2.9506781101226807,2.7207279205322266,2.988697052001953,2.84437108039856,118159631.0
842,2019-08-16,2.919066905975342,2.919066905975342,2.832096099853516,3.0153698921203613,2.948312997817993,128767169.0
843,2019-08-17,2.90076208114624,2.90076208114624,2.8386030197143555,2.947622060775757,2.947622060775757,100937146.0
844,2019-08-18,2.976607084274292,2.976607084274292,2.866456985473633,2.9946789741516118,2.905884027481079,104947554.0
845,2019-08-19,2.910046100616455,2.910046100616455,2.814129114151001,2.985435009002685,2.985435009002685,120726904.0
846,2019-08-20,2.8878889083862305,2.8878889083862305,2.7808210849761963,2.927542924880981,2.910046100616455,120939299.0
847,2019-08-21,2.6519598960876465,2.6519598960876465,2.60152006149292,2.884455919265747,2.866805076599121,130044350.0
848,2019-08-22,2.7196850776672363,2.7196850776672363,2.5716969966888428,2.7417149543762207,2.6519598960876465,102851813.0
849,2019-08-23,2.704519033432007,2.704519033432007,2.5937070846557617,2.7596099376678467,2.7196850776672363,129721582.0
850,2019-08-24,2.7004148960113525,2.7004148960113525,2.6090030670166016,2.739423990249634,2.6961920261383057,106694697.0
851,2019-08-25,2.618669033050537,2.618669033050537,2.612098932266236,2.741004943847656,2.7004148960113525,104651642.0
852,2019-08-26,2.624645948410034,2.624645948410034,2.5939741134643555,2.702256917953491,2.630013942718506,103446660.0
853,2019-08-27,2.561469078063965,2.561469078063965,2.503215074539185,2.638485908508301,2.619704008102417,123595893.0
854,2019-08-28,2.3218181133270264,2.3218181133270264,2.3218181133270264,2.602421998977661,2.569106101989746,131788399.0
855,2019-08-29,2.174730062484741,2.174730062484741,2.1602559089660645,2.3298699855804443,2.3298699855804443,144367075.0
856,2019-08-30,2.15944504737854,2.15944504737854,2.105453968048096,2.231462001800537,2.174730062484741,99188202.0
857,2019-08-31,2.037909984588623,2.037909984588623,2.00592303276062,2.1747190952301025,2.16154408454895,107053453.0
858,2019-09-01,2.13834810256958,2.13834810256958,2.0120129585266118,2.2264211177825928,2.041727066040039,110298864.0
859,2019-09-02,2.120806932449341,2.120806932449341,2.067608118057251,2.1722829341888428,2.137407064437866,117415985.0
860,2019-09-03,2.161518096923828,2.161518096923828,2.1158430576324463,2.220268964767456,2.119879961013794,127964524.0
861,2019-09-04,2.047812938690185,2.047812938690185,2.0324740409851074,2.1634349822998047,2.1596529483795166,107148222.0
862,2019-09-05,1.9480780363082888,1.9480780363082888,1.9109920263290403,2.0497519969940186,2.046339988708496,113255491.0
863,2019-09-06,2.043329954147339,2.043329954147339,1.9448009729385376,2.2528269290924072,1.9480780363082888,133395732.0
864,2019-09-07,2.175766944885254,2.175766944885254,2.0382320880889893,2.287472009658813,2.0467779636383057,146368019.0
865,2019-09-08,2.734102964401245,2.734102964401245,2.1594300270080566,2.745551109313965,2.175766944885254,196201839.0
866,2019-09-09,2.740284919738769,2.740284919738769,2.4542479515075684,2.963874101638794,2.734102964401245,225072497.0
867,2019-09-10,2.59430193901062,2.59430193901062,2.5385289192199707,2.9340829849243164,2.7389769554138184,189092871.0
868,2019-09-11,2.574536085128784,2.574536085128784,2.4245359897613525,2.6983449459075928,2.598294973373413,144069231.0
869,2019-09-12,3.080332040786743,3.080332040786743,2.510251045227051,3.2024080753326416,2.5815579891204834,192961557.0
870,2019-09-13,3.1735739707946777,3.1735739707946777,3.01316499710083,3.2981069087982178,3.080332040786743,199583060.0
871,2019-09-14,3.105747938156128,3.105747938156128,2.9999771118164062,3.235048055648804,3.1730899810791016,173629172.0
872,2019-09-15,3.448309898376465,3.448309898376465,3.10202693939209,3.541264057159424,3.105195999145508,189272974.0
873,2019-09-16,3.3194429874420166,3.3194429874420166,3.179764986038208,3.5630879402160645,3.444852113723755,180803360.0
874,2019-09-17,3.322426080703736,3.322426080703736,3.2157719135284424,3.441620111465454,3.328589916229248,177431367.0
875,2019-09-18,3.310055017471313,3.310055017471313,3.264841079711914,3.396951913833618,3.314465045928955,163496342.0
876,2019-09-19,3.130263090133667,3.130263090133667,2.943598985671997,3.307332992553711,3.307332992553711,184157575.0
877,2019-09-20,3.184976100921631,3.184976100921631,3.0787770748138428,3.2567529678344727,3.138015031814575,148024573.0
878,2019-09-21,3.0745270252227783,3.0745270252227783,3.035768985748291,3.2881109714508057,3.1832950115203857,146995495.0
879,2019-09-22,2.9105069637298584,2.9105069637298584,2.8141539096832275,3.083595991134644,3.074326992034912,140188584.0
880,2019-09-23,2.5800609588623047,2.5800609588623047,2.5800609588623047,2.9193060398101807,2.9193060398101807,129682436.0
881,2019-09-24,2.241802930831909,2.241802930831909,2.0933449268341064,2.661349058151245,2.5826549530029297,188249041.0
882,2019-09-25,2.3035950660705566,2.3035950660705566,2.1630239486694336,2.422745943069458,2.2333168983459477,177658028.0
883,2019-09-26,2.221993923187256,2.221993923187256,2.0879790782928467,2.3528220653533936,2.3009769916534424,140448613.0
884,2019-09-27,2.291353940963745,2.291353940963745,2.1712119579315186,2.293057918548584,2.224324941635132,113206441.0
885,2019-09-28,2.282186985015869,2.282186985015869,2.211606979370117,2.3107669353485107,2.290030002593994,96812584.0
886,2019-09-29,2.2064969539642334,2.2064969539642334,2.117685079574585,2.288228988647461,2.276654005050659,106690215.0
887,2019-09-30,2.630319118499756,2.630319118499756,2.18764591217041,2.651531934738159,2.206907033920288,136780367.0
888,2019-10-01,2.5504050254821777,2.5504050254821777,2.494257926940918,2.64680290222168,2.64680290222168,118931113.0
889,2019-10-02,2.6039979457855225,2.6039979457855225,2.4415690898895264,2.617738962173462,2.5504050254821777,116200106.0
890,2019-10-03,2.5815560817718506,2.5815560817718506,2.5171170234680176,2.6568100452423096,2.605710983276367,112791728.0
891,2019-10-04,2.5860700607299805,2.5860700607299805,2.498163938522339,2.616080045700073,2.5791280269622803,93827667.0
892,2019-10-05,2.746640920639038,2.746640920639038,2.560004949569702,2.773751974105835,2.5860700607299805,105799482.0
893,2019-10-06,2.666872978210449,2.666872978210449,2.608509063720703,2.772830009460449,2.7498679161071777,99964727.0
894,2019-10-07,2.9092800617218018,2.9092800617218018,2.5850210189819336,2.945997953414917,2.67159104347229,116735139.0
895,2019-10-08,2.9141271114349365,2.9141271114349365,2.842129945755005,3.061501979827881,2.9090259075164795,143729013.0
896,2019-10-09,2.912069082260132,2.912069082260132,2.8386340141296387,3.02341890335083,2.913662910461426,133198475.0
897,2019-10-10,2.9040699005126958,2.9040699005126958,2.7359418869018555,2.9975430965423584,2.9106979370117188,170166340.0
898,2019-10-11,2.8354499340057373,2.8354499340057373,2.7537169456481934,2.9176061153411865,2.905601024627685,147536935.0
899,2019-10-12,2.8396129608154297,2.8396129608154297,2.8027749061584477,2.8744430541992188,2.8354499340057373,130032625.0
900,2019-10-13,2.879395008087158,2.879395008087158,2.802925109863281,2.921329975128174,2.839179992675781,138183164.0
901,2019-10-14,3.1019809246063232,3.1019809246063232,2.878577947616577,3.121095895767212,2.879395008087158,160775420.0
902,2019-10-15,2.9496428966522217,2.9496428966522217,2.9127309322357178,3.1548900604248047,3.099700927734375,159637351.0
903,2019-10-16,2.851937055587769,2.851937055587769,2.7196578979492188,2.955122947692871,2.948857069015503,145829662.0
904,2019-10-17,2.919395923614502,2.919395923614502,2.7647619247436523,2.961138963699341,2.852480888366699,130110997.0
905,2019-10-18,2.753817081451416,2.753817081451416,2.7157790660858154,2.9272921085357666,2.920582056045532,139559230.0
906,2019-10-19,2.7611069679260254,2.7611069679260254,2.7143280506134038,2.8095760345458984,2.7527968883514404,123206076.0
907,2019-10-20,2.9040839672088623,2.9040839672088623,2.7099709510803223,2.9378459453582764,2.762566089630127,123509827.0
908,2019-10-21,2.9893128871917725,2.9893128871917725,2.850490093231201,3.0054099559783936,2.910917997360229,138325074.0
909,2019-10-22,2.87858510017395,2.87858510017395,2.865370988845825,3.0210540294647217,2.9922471046447754,139307790.0
910,2019-10-23,2.6889541149139404,2.6889541149139404,2.600213050842285,2.909454107284546,2.876808881759644,154724341.0
911,2019-10-24,2.8483450412750244,2.8483450412750244,2.660053014755249,2.866229057312012,2.689265012741089,121047890.0
912,2019-10-25,3.0159409046173096,3.0159409046173096,2.791512012481689,3.1058690547943115,2.8496649265289307,202151948.0
913,2019-10-26,3.087686061859131,3.087686061859131,3.0127410888671875,3.271383047103882,3.016937017440796,247034524.0
914,2019-10-27,3.202881097793579,3.202881097793579,2.9783830642700195,3.293260097503662,3.087686061859131,202467915.0
915,2019-10-28,3.11476993560791,3.11476993560791,3.078584909439087,3.330672025680542,3.203273057937622,201010232.0
916,2019-10-29,3.155985116958618,3.155985116958618,3.077946901321411,3.2004690170288086,3.1112771034240723,174949603.0
917,2019-10-30,3.0352790355682373,3.0352790355682373,2.973504066467285,3.195446014404297,3.1533870697021484,159635853.0
918,2019-10-31,3.20510196685791,3.20510196685791,3.0315229892730717,3.2970850467681885,3.031649112701416,123316945.0
919,2019-11-01,3.2697949409484863,3.2697949409484863,3.14110803604126,3.3060030937194824,3.2247989177703857,141989599.0
920,2019-11-02,3.4331419467926025,3.4331419467926025,3.256588935852051,3.467958927154541,3.2697949409484863,146612238.0
921,2019-11-03,3.395911931991577,3.395911931991577,3.3083229064941406,3.455949068069458,3.4318718910217285,134586294.0
922,2019-11-04,3.623934030532837,3.623934030532837,3.354650020599365,3.658082008361816,3.393912076950073,167015305.0
923,2019-11-05,3.7533860206604,3.7533860206604,3.542133092880249,3.8141930103302,3.623934030532837,198537684.0
924,2019-11-06,3.760632038116455,3.760632038116455,3.685494899749756,3.8736510276794434,3.7602860927581783,119134299.0
925,2019-11-07,3.889120101928711,3.889120101928711,3.659964084625244,3.897486925125122,3.7608180046081534,138168547.0
926,2019-11-08,3.812252998352051,3.812252998352051,3.6832809448242183,4.028991222381592,3.894081115722656,162184081.0
927,2019-11-09,3.963031053543091,3.963031053543091,3.810856103897095,3.979806900024414,3.814529895782471,138378897.0
928,2019-11-10,4.20795488357544,4.20795488357544,3.905436992645264,4.286756038665772,3.966695070266724,175582529.0
929,2019-11-11,4.3586039543151855,4.3586039543151855,4.070180892944336,4.381809234619141,4.205026149749756,187973925.0
930,2019-11-12,4.217616081237793,4.217616081237793,4.054275035858154,4.361739158630371,4.360550880432129,190695133.0
931,2019-11-13,3.995332956314087,3.995332956314087,3.975275993347168,4.231273174285889,4.209037780761719,174490242.0
932,2019-11-14,4.016846179962158,4.016846179962158,3.8182590007781982,4.016846179962158,3.989458084106445,145523380.0
933,2019-11-15,3.927381992340088,3.927381992340088,3.8622519969940186,4.136458873748779,4.017317771911621,159604699.0
934,2019-11-16,3.9877610206604,3.9877610206604,3.878874063491821,3.995382070541382,3.928873062133789,120766065.0
935,2019-11-17,3.924240112304688,3.924240112304688,3.849920034408569,3.9988160133361816,3.9877610206604,119429121.0
936,2019-11-18,3.629615068435669,3.629615068435669,3.5814969539642334,3.929563045501709,3.91809606552124,148746229.0
937,2019-11-19,3.5275089740753174,3.5275089740753174,3.373790979385376,3.688369035720825,3.6293110847473145,138483758.0
938,2019-11-20,3.3463521003723145,3.3463521003723145,3.338009119033813,3.618839979171753,3.5275089740753174,136161478.0
939,2019-11-21,3.1979410648345947,3.1979410648345947,3.1276791095733643,3.4295969009399414,3.347085952758789,150359200.0
940,2019-11-22,2.9427928924560547,2.9427928924560547,2.6800639629364014,3.2957210540771484,3.1979410648345947,165875702.0
941,2019-11-23,3.2546510696411133,3.2546510696411133,2.8697469234466557,3.2616100311279297,2.943509101867676,235663023.0
942,2019-11-24,3.0562710762023926,3.0562710762023926,3.0303890705108643,3.2682669162750244,3.2569820880889893,267084994.0
943,2019-11-25,3.4106791019439697,3.4106791019439697,2.9952869415283203,3.525728940963745,3.0562710762023926,184025705.0
944,2019-11-26,3.508558988571167,3.508558988571167,3.389314889907837,3.656935930252075,3.405925035476685,166612606.0
945,2019-11-27,3.5846259593963623,3.5846259593963623,3.3135690689086914,3.764086961746216,3.4966020584106445,179601320.0
946,2019-11-28,3.686986923217773,3.686986923217773,3.5292348861694336,3.7899539470672607,3.5818159580230717,145107303.0
947,2019-11-29,4.0127129554748535,4.0127129554748535,3.683892965316773,4.057905197143555,3.689016103744507,183110184.0
948,2019-11-30,3.9255330562591553,3.9255330562591553,3.8348889350891113,4.10368013381958,4.015236854553223,160886605.0
949,2019-12-01,3.807352066040039,3.807352066040039,3.657669067382813,3.929497003555298,3.9194369316101074,175883739.0
950,2019-12-02,3.6814889907836914,3.6814889907836914,3.623744010925293,3.930996894836426,3.789155960083008,151160801.0
951,2019-12-03,3.702254056930542,3.702254056930542,3.64680290222168,3.7991809844970703,3.6814889907836914,144705352.0
952,2019-12-04,3.5991430282592773,3.5991430282592773,3.464024066925049,3.7352828979492183,3.686328887939453,188222589.0
953,2019-12-05,3.530539035797119,3.530539035797119,3.4877429008483887,3.724777936935425,3.5936119556427,181266106.0
954,2019-12-06,3.6691949367523193,3.6691949367523193,3.5085160732269287,3.694521903991699,3.520709991455078,182348856.0
955,2019-12-07,3.805497884750366,3.805497884750366,3.661355018615722,3.876667022705078,3.666759014129639,197409951.0
956,2019-12-08,3.94523811340332,3.94523811340332,3.7413370609283447,4.004140853881836,3.805497884750366,201085483.0
957,2019-12-09,3.705112934112549,3.705112934112549,3.683448076248169,3.9652390480041504,3.951793909072876,216632529.0
958,2019-12-10,3.59856390953064,3.59856390953064,3.551645040512085,3.7313790321350098,3.701495885848999,207259326.0
959,2019-12-11,3.8144049644470215,3.8144049644470215,3.58643102645874,3.8445169925689697,3.604779958724976,199495756.0
960,2019-12-12,4.124101161956787,4.124101161956787,3.789875030517578,4.16650390625,3.8266870975494394,230614356.0
961,2019-12-13,3.986785888671875,3.986785888671875,3.978872060775757,4.228774070739746,4.118527889251709,205959990.0
962,2019-12-14,4.244492053985596,4.244492053985596,3.97701907157898,4.284582138061523,3.9826231002807617,191269095.0
963,2019-12-15,4.494369983673096,4.494369983673096,4.196575164794922,4.611252784729004,4.246908187866211,230817887.0
964,2019-12-16,4.0799479484558105,4.0799479484558105,4.059751033782959,4.502346038818359,4.494369983673096,207850289.0
965,2019-12-17,3.627315044403076,3.627315044403076,3.569996118545532,4.146403789520264,4.0799479484558105,216347353.0
966,2019-12-18,4.30488395690918,4.30488395690918,3.597381114959717,4.46392822265625,3.614784002304077,260235131.0
967,2019-12-19,4.288693904876709,4.288693904876709,4.075510025024414,4.368190765380859,4.3042311668396,149541020.0
968,2019-12-20,4.314626216888428,4.314626216888428,4.191117763519287,4.383750915527344,4.288693904876709,142056809.0
969,2019-12-21,4.088250160217285,4.088250160217285,4.069131851196289,4.345321178436279,4.3197832107543945,111080887.0
970,2019-12-22,4.268754959106445,4.268754959106445,4.0797271728515625,4.278217792510986,4.088648796081543,119057895.0
971,2019-12-23,4.301661014556885,4.301661014556885,4.170962810516357,4.349839210510254,4.268754959106445,133651317.0
972,2019-12-24,4.4233927726745605,4.4233927726745605,4.261940956115723,4.483046054840088,4.306149959564209,127112410.0
973,2019-12-25,4.302495002746582,4.302495002746582,4.205844879150391,4.4233927726745605,4.4233927726745605,104967612.0
974,2019-12-26,4.5784687995910645,4.5784687995910645,4.302107810974121,4.622982025146484,4.302495002746582,139848139.0
975,2019-12-27,4.520351886749268,4.520351886749268,4.488372802734375,4.764413833618164,4.570642948150635,132653447.0
976,2019-12-28,4.406040191650391,4.406040191650391,4.406040191650391,4.7153639793396,4.519231796264648,117069172.0
977,2019-12-29,4.267715930938721,4.267715930938721,4.247858047485352,4.540656089782715,4.405624866485596,125572029.0
978,2019-12-30,4.190208911895752,4.190208911895752,4.150478839874268,4.424586772918701,4.2677412033081055,126896246.0
979,2019-12-31,4.216716766357422,4.216716766357422,4.130679130554199,4.328924179077148,4.191215991973877,109928104.0
980,2020-01-01,4.380157947540283,4.380157947540283,4.204366207122803,4.467644214630127,4.216716766357422,107994513.0
981,2020-01-02,4.0918169021606445,4.0918169021606445,4.0777201652526855,4.381319046020508,4.379121780395508,111325337.0
982,2020-01-03,4.247897148132324,4.247897148132324,4.015514850616455,4.356595993041992,4.105867862701416,138617691.0
983,2020-01-04,4.286355972290039,4.286355972290039,4.233592987060547,4.385616779327393,4.24574089050293,90718305.0
984,2020-01-05,4.231876850128174,4.231876850128174,4.215782165527344,4.395145893096924,4.284224987030029,115399788.0
985,2020-01-06,4.1049418449401855,4.1049418449401855,4.045156955718994,4.251154899597168,4.232001781463623,139523351.0
986,2020-01-07,4.096039772033691,4.096039772033691,4.069147109985352,4.246530055999756,4.105193138122559,136691939.0
987,2020-01-08,4.010639190673828,4.010639190673828,3.998339891433716,4.1757659912109375,4.094004154205322,128484380.0
988,2020-01-09,4.263191223144531,4.263191223144531,3.964421987533569,4.263191223144531,4.010292053222656,137133708.0
989,2020-01-10,4.263615131378174,4.263615131378174,4.210615158081055,4.447969913482666,4.263206005096436,180537539.0
990,2020-01-11,4.275179862976074,4.275179862976074,4.258305072784424,4.430325031280518,4.2642822265625,134305838.0
991,2020-01-12,4.262907028198242,4.262907028198242,4.234451770782471,4.347847938537598,4.27321195602417,114480179.0
992,2020-01-13,4.255969047546387,4.255969047546387,4.134850978851318,4.333010196685791,4.26177978515625,112376034.0
993,2020-01-14,4.539907932281494,4.539907932281494,4.237644195556641,4.670123100280762,4.254558086395264,218081722.0
994,2020-01-15,4.567895889282227,4.567895889282227,4.396848201751709,4.930828094482422,4.536273002624512,256937834.0
995,2020-01-16,5.0763020515441895,5.0763020515441895,4.198156833648682,5.200622081756592,4.568770885467529,292509993.0
996,2020-01-17,5.001200199127197,5.001200199127197,4.765915870666504,5.290686130523682,5.098052024841309,314099418.0
997,2020-01-18,4.6333489418029785,4.6333489418029785,4.6194257736206055,5.002405166625977,5.002405166625977,218755859.0
998,2020-01-19,4.518617153167725,4.518617153167725,4.385168075561523,4.763062000274658,4.6353440284729,195479921.0
